"SSN","neighborhoodChar","constructQual","boundInfoQual","insubstantialCount","arch1PMic","arch1McTl","arch1XlMe","arch1Oxto","arch2PMic","arch2McTl","arch2XlMe","arch2Oxto","func1PMic","func1McTl","func1XlMe","func1Oxto","func2PMic","func2McTl","func2XlMe","func2Oxto"
310,1,2,0,0,-1,4,4,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1
311,1,2,0,0,-1,4,4,20,20,-1,-1,-1,-1,3,3,41,41,-1,-1,-1
312,1,2,-1,-1,-1,12,12,-1,-1,4,4,-1,-1,28,28,-1,-1,3,3,-1
313,1,2,0,0,-1,4,4,20,-1,-1,-1,-1,-1,3,3,41,-1,-1,-1,-1
314,1,2,0,0,-1,4,4,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1
315,1,2,0,0,-1,4,4,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1
316,1,2,-1,-1,-1,19,19,20,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1
317,1,2,0,0,20,4,4,20,-1,-1,-1,-1,41,3,3,41,-1,-1,-1,-1
318,1,2,0,0,2,4,4,20,-1,77,77,-1,3,2,2,41,-1,-1,-1,-1
319,1,2,0,0,2,4,4,20,-1,77,77,-1,3,2,2,41,-1,-1,-1,-1
320,1,2,0,0,7,7,7,20,2,4,4,77,43,43,43,41,3,2,2,77
321,1,2,-1,-1,2,4,4,20,20,-1,-1,77,3,2,2,41,41,-1,-1,77
322,1,-1,2,0,20,3,3,20,-1,20,20,-1,41,1,1,41,-1,41,41,-1
323,8,2,0,0,-1,4,4,20,-1,-1,-1,77,-1,3,3,41,-1,-1,-1,77
324,1,-1,0,0,-1,4,4,20,-1,12,12,77,-1,3,3,41,-1,28,28,77
325,1,1,0,0,-1,4,4,-1,20,-1,-1,20,-1,3,3,-1,41,-1,-1,41
326,1,1,0,0,-1,4,4,20,-1,-1,-1,-1,-1,3,3,41,-1,-1,-1,-1
327,1,2,0,0,-1,4,4,-1,-1,-1,-1,-1,-1,3,3,-1,-1,-1,-1,-1
328,1,-1,-1,-1,20,20,20,20,-1,-1,-1,77,41,41,41,41,-1,-1,-1,77
329,1,2,0,0,-1,4,4,20,-1,-1,-1,77,-1,3,3,41,-1,-1,-1,77
330,1,1,2,0,-1,3,3,20,-1,4,4,-1,-1,1,1,41,-1,3,3,-1
331,1,0,2,2,3,3,3,3,-1,-1,-1,20,1,1,1,1,-1,-1,-1,41
332,1,2,0,0,-1,4,4,20,-1,-1,-1,-1,-1,3,3,41,-1,-1,-1,-1
333,1,0,2,2,20,3,3,20,2,77,77,77,41,1,1,41,3,77,77,77
334,1,-1,0,0,2,20,20,20,-1,3,77,77,3,41,41,41,-1,1,77,77
335,1,-1,-1,-1,2,20,20,20,77,3,77,77,3,41,41,41,77,1,77,77
336,1,-1,2,0,2,3,3,20,77,77,20,77,3,1,1,41,77,77,41,77
337,1,2,0,0,2,4,4,20,-1,77,77,77,3,2,2,41,-1,-1,-1,77
338,1,2,2,2,2,3,3,20,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1
339,1,1,2,0,2,3,3,20,-1,-1,-1,77,3,1,1,41,-1,-1,-1,77
340,1,2,0,0,2,4,4,20,-1,77,77,-1,3,2,2,41,-1,-1,-1,-1
341,1,2,1,0,2,4,4,20,-1,3,3,-1,3,2,2,41,-1,1,1,-1
342,1,-1,2,0,2,3,3,20,-1,77,77,77,3,1,1,41,-1,77,77,77
343,1,-1,2,3,2,3,3,20,77,77,77,77,3,1,1,41,77,77,77,77
344,1,-1,0,0,2,3,20,20,77,-1,77,77,3,1,41,41,77,-1,77,77
345,1,-1,2,2,2,3,3,3,77,-1,-1,20,3,1,1,1,77,-1,-1,41
346,1,2,0,0,2,3,20,20,77,20,77,77,3,1,41,41,77,41,77,77
347,1,-1,2,0,2,3,3,20,77,77,77,3,3,1,1,41,77,77,77,3
348,1,-1,-1,-1,20,14,14,20,-1,77,77,77,41,31,31,41,-1,77,77,77
349,1,-1,-1,-1,20,14,14,20,77,77,77,77,41,31,31,41,77,77,77,77
350,1,-1,-1,-1,20,20,20,20,2,77,77,77,41,41,41,41,3,77,77,77
351,1,-1,-1,-1,20,14,14,20,77,77,77,77,41,31,31,41,77,77,77,77
352,1,-1,2,0,20,14,3,20,2,3,14,77,41,31,1,41,3,1,31,77
353,8,-1,2,0,20,3,20,20,-1,20,3,-1,41,1,41,41,-1,41,1,-1
354,1,2,0,0,2,4,20,20,77,77,-1,77,3,2,41,41,77,77,-1,77
355,8,1,2,0,3,3,20,20,77,77,-1,77,1,1,41,41,77,77,-1,77
356,1,2,0,0,2,4,20,20,77,77,77,77,3,2,41,41,77,77,77,77
357,1,1,2,2,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
358,8,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
359,8,-1,-1,-1,20,20,20,20,77,77,77,77,-1,-1,-1,-1,-1,-1,-1,-1
360,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
361,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
362,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
363,1,1,2,2,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
364,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
365,1,1,2,2,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
366,1,1,2,2,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
367,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
368,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
369,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
370,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
371,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
372,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
373,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
374,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
375,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
376,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
377,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
378,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
379,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
380,1,1,2,2,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
381,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
382,1,-1,-1,-1,20,20,20,20,77,77,77,77,-1,-1,-1,-1,-1,-1,-1,-1
383,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,2,77,77,77,77
384,1,2,1,0,2,4,4,19,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1
385,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
386,1,1,2,0,3,3,3,20,77,77,77,-1,1,1,1,-1,77,77,77,-1
387,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
388,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1
389,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
390,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
391,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
392,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
393,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
394,1,1,2,2,3,3,3,20,77,77,77,-1,1,1,1,-1,77,77,77,-1
395,1,1,2,0,3,3,20,20,77,77,-1,77,1,1,41,-1,77,77,-1,77
396,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,1,77,77,77,77
397,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,-1,77,77,77,77
398,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
399,1,1,2,0,3,3,3,20,77,77,77,-1,1,1,1,-1,77,77,77,-1
400,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
401,1,1,2,0,3,3,3,20,77,77,77,-1,1,1,1,-1,77,77,77,-1
402,1,1,2,0,3,3,3,19,77,77,77,77,1,1,1,1,77,77,77,77
403,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
404,1,1,2,2,3,20,20,20,77,77,77,77,1,41,41,-1,77,77,77,77
405,1,1,1,0,2,4,4,20,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1
406,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,-1,77,77,77,77
407,1,1,2,0,3,3,3,20,77,77,77,-1,1,1,1,-1,77,77,77,-1
408,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
409,1,1,2,3,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
410,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
411,1,1,2,2,3,20,20,20,77,77,77,77,1,41,41,-1,77,77,77,77
412,1,1,2,3,3,3,20,20,77,77,77,77,1,1,41,-1,77,77,77,77
413,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
414,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1
415,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1
416,1,-1,-1,-1,19,19,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
417,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,-1,-1
418,1,-1,-1,-1,19,20,20,20,-1,-1,-1,-1,-1,41,41,41,-1,-1,-1,-1
419,1,1,2,1,3,3,3,19,77,77,77,-1,1,1,1,41,77,77,77,77
420,1,1,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,41,77,77,77,77
421,1,1,2,1,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
422,1,1,2,1,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
423,1,1,2,1,3,3,20,19,77,77,77,77,1,1,41,41,77,77,77,77
424,1,-1,-1,-1,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
425,1,1,2,1,20,3,3,20,77,77,77,77,1,1,1,40,77,77,77,77
426,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
427,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,4,4,41,77,77,77,77
428,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
429,1,-1,-1,-1,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
430,1,1,2,1,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
431,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,17,77,77,77,77
432,1,1,2,1,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
433,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
434,1,1,2,2,3,3,3,3,77,77,77,77,1,1,1,1,77,77,77,77
435,1,1,2,3,3,3,3,3,77,77,77,77,1,1,1,1,77,77,77,77
436,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,2,77,77,77,77
437,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,2,77,77,77,77
438,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
439,1,1,2,1,3,3,3,3,77,77,77,77,1,1,1,1,77,77,77,77
440,1,1,0,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
441,1,1,2,1,3,3,3,3,77,77,77,77,1,1,1,1,77,77,77,77
442,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
443,1,-1,-1,-1,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
444,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
445,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
446,1,2,1,0,7,7,7,20,2,4,4,77,-1,-1,-1,41,3,2,2,77
447,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
448,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
449,1,1,2,0,3,3,3,20,77,77,77,-1,1,1,1,41,77,77,77,-1
450,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
451,1,2,1,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
452,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
453,1,2,0,0,2,4,4,20,-1,-1,-1,77,3,2,2,41,-1,-1,-1,77
454,1,-1,-1,-1,14,14,14,20,-1,77,77,77,31,31,31,41,-1,77,77,77
455,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
456,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
457,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
458,1,1,2,3,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
459,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
460,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
461,1,2,1,0,2,4,4,20,-1,-1,-1,77,3,2,2,41,-1,-1,-1,77
462,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
463,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
464,1,2,1,0,2,4,4,20,-1,-1,-1,77,3,2,2,41,-1,-1,-1,77
465,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
466,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
467,1,1,2,2,3,3,3,20,-1,77,77,77,1,1,1,41,-1,77,77,77
468,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,41,77,77,77,77
469,1,2,0,0,3,4,4,20,-1,77,77,77,3,2,2,41,77,77,77,77
470,1,1,2,0,20,3,3,3,77,77,77,77,41,1,1,1,77,77,77,77
471,1,2,0,0,2,4,4,2,77,77,77,-1,3,2,2,3,77,77,77,-1
472,1,2,1,0,2,4,4,20,-1,-1,-1,77,3,2,2,41,-1,-1,-1,77
473,1,-1,-1,-1,14,14,14,20,19,77,77,77,31,31,31,41,-1,77,77,77
474,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
475,1,-1,-1,-1,19,19,19,20,-1,-1,-1,77,3,3,3,41,-1,-1,-1,77
476,1,-1,-1,-1,19,20,19,20,-1,77,-1,77,3,41,3,41,-1,77,-1,77
477,1,-1,-1,-1,19,19,20,20,-1,-1,77,77,3,3,41,41,-1,-1,77,77
478,1,-1,-1,-1,20,19,20,20,77,77,77,77,41,3,41,41,77,-1,77,77
479,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
480,1,-1,-1,-1,20,20,20,20,77,77,77,77,-1,-1,-1,-1,-1,-1,-1,-1
481,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
482,1,1,2,0,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
483,1,1,2,0,3,20,20,20,77,77,77,77,3,41,41,41,77,77,77,77
484,1,1,2,0,3,20,20,20,77,77,77,77,3,41,41,41,77,77,77,77
485,1,1,2,-1,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
486,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
487,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
488,1,1,2,-1,3,20,20,20,77,77,77,77,1,41,41,41,77,77,77,77
489,1,2,0,0,5,5,5,20,77,77,77,77,7,7,7,-1,77,77,77,77
490,1,2,0,0,7,7,7,20,77,77,-1,77,43,43,43,-1,77,77,-1,77
491,1,2,0,0,7,7,7,20,77,77,77,77,43,43,43,-1,77,77,77,-1
492,1,2,0,0,8,8,8,20,77,77,77,77,7,7,7,41,77,77,77,77
493,1,1,2,0,3,3,20,20,77,77,77,77,1,1,-1,-1,77,77,77,77
494,1,1,2,0,3,3,20,20,77,77,77,77,1,1,-1,-1,77,77,77,77
495,1,2,0,0,3,4,4,20,77,77,77,77,1,3,3,-1,77,77,77,77
496,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
497,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,41,77,77,77,77
498,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,2,2,-1,-1,-1,-1,-1
499,1,2,0,0,2,4,4,2,77,77,77,-1,3,2,2,3,77,77,77,-1
500,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,77
501,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
502,1,1,2,4,3,20,20,20,77,77,77,77,1,41,-1,-1,77,77,77,77
503,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,41,41,41,41,-1,-1,-1,-1
504,1,2,-1,-1,-1,-1,-1,20,77,77,77,77,-1,-1,-1,41,-1,-1,-1,-1
505,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
506,1,0,-1,-1,19,20,20,20,-1,77,77,77,41,41,41,41,77,77,77,77
507,1,1,2,0,3,20,20,20,77,77,77,77,1,41,-1,-1,77,77,77,77
508,1,-1,2,0,3,20,20,20,77,77,77,77,1,-1,-1,-1,-1,-1,-1,-1
509,1,1,2,-1,19,20,20,20,77,77,77,77,-1,-1,-1,-1,-1,-1,-1,-1
510,1,-1,-1,-1,19,20,20,20,77,77,77,77,-1,-1,-1,-1,-1,-1,-1,-1
511,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
512,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
513,1,1,0,0,3,19,20,20,77,-1,77,77,1,1,41,41,77,-1,77,77
514,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
515,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
516,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
517,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
518,1,1,2,0,3,3,20,20,77,77,77,77,1,1,-1,-1,77,77,77,77
519,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
520,1,-1,2,0,3,3,3,20,-1,-1,-1,-1,1,1,1,41,-1,-1,-1,-1
521,1,-1,0,0,2,4,4,20,-1,-1,-1,-1,2,2,2,41,-1,-1,-1,-1
522,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
523,1,2,0,0,2,3,3,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
524,1,2,0,0,5,5,5,20,8,8,8,77,7,7,7,41,43,43,43,77
525,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
526,1,2,2,0,3,3,20,20,77,77,77,77,1,1,41,-1,77,77,77,77
527,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
528,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
529,1,2,1,0,20,20,20,20,2,4,4,77,41,41,41,41,3,2,2,77
530,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,-1,77,77,77,77
531,1,-1,-1,-1,19,19,19,20,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,77
532,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
533,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
534,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,-1,77,77,77,77
535,1,1,1,0,2,4,4,20,3,3,3,77,3,3,3,-1,77,77,77,-1
536,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
537,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
538,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
539,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
540,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
541,1,1,0,0,2,4,4,20,77,77,77,77,2,2,2,41,77,77,77,77
542,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
543,1,2,2,2,3,3,3,20,77,77,77,77,3,2,2,-1,77,77,77,77
544,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
545,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
546,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
547,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,-1,-1,-1,-1
548,1,0,1,0,2,4,20,20,20,20,20,77,3,3,3,41,41,41,41,77
549,1,0,2,0,3,3,3,20,77,77,77,77,-1,-1,-1,-1,-1,-1,-1,-1
550,1,0,0,0,2,4,4,20,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,77
551,1,0,-1,-1,19,19,19,20,77,77,77,77,-1,-1,-1,-1,-1,-1,-1,-1
552,1,0,2,0,3,3,3,20,77,77,77,77,-1,-1,-1,-1,-1,-1,-1,-1
553,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
554,1,1,1,0,2,4,4,20,-1,-1,-1,77,3,2,2,-1,-1,-1,-1,77
555,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,-1,-1,-1,77
556,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
557,1,-1,-1,-1,19,19,19,20,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,77
558,1,-1,-1,-1,19,19,19,20,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,77
559,1,-1,-1,-1,19,19,19,20,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,77
560,1,-1,-1,-1,19,20,20,20,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,77
561,1,1,0,0,3,3,19,20,77,77,-1,77,1,1,-1,-1,77,77,-1,77
562,1,1,2,2,3,3,20,20,77,77,77,77,1,1,-1,-1,77,77,77,77
563,1,1,2,2,3,19,20,20,77,77,-1,77,1,1,-1,-1,77,77,-1,77
564,1,1,2,0,3,3,19,20,77,77,-1,-1,1,1,-1,-1,77,77,-1,-1
565,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,3,77,77,77,77
566,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,-1,77,77,77,77
567,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
568,1,2,0,0,2,4,4,20,77,77,77,-1,3,2,2,-1,77,77,77,-1
569,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
570,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
571,1,2,1,0,2,4,4,20,-1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1
572,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
573,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
574,1,2,0,2,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
575,1,1,2,0,3,20,20,20,77,77,77,77,1,41,-1,-1,77,77,77,77
576,1,1,2,0,3,20,20,3,77,77,77,77,1,41,41,1,77,77,77,77
577,1,1,2,0,3,20,20,20,77,-1,-1,77,1,-1,-1,-1,77,-1,-1,77
578,1,1,2,0,3,20,20,20,77,-1,-1,77,1,-1,-1,-1,77,-1,-1,77
579,1,-1,-1,-1,19,19,20,20,-1,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,77
580,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
581,1,2,-1,-1,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
582,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
583,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
584,1,1,2,2,3,3,20,20,77,77,77,77,1,1,41,-1,77,77,77,77
585,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
586,1,-1,-1,-1,19,19,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
587,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,-1,77,77,77,77
588,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
589,1,2,0,0,2,4,4,20,77,77,77,77,3,2,2,-1,77,77,77,77
590,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
591,1,1,2,0,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
592,1,-1,-1,-1,20,20,20,20,77,77,77,77,41,41,41,41,77,77,77,77
593,1,1,2,0,3,3,20,20,77,77,77,77,1,1,41,-1,77,77,77,77
594,1,1,2,0,20,3,20,20,77,77,77,77,-1,1,41,-1,77,77,77,77
595,1,-1,-1,-1,19,19,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
596,1,1,2,-1,3,3,3,20,77,77,77,77,1,1,1,-1,77,77,77,77
597,1,1,-1,-1,19,19,19,20,3,3,3,77,1,1,1,41,77,77,77,77
598,1,1,-1,-1,19,19,19,20,3,3,3,77,1,1,1,41,77,77,77,77
599,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
600,1,-1,-1,-1,20,20,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
601,1,1,2,1,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
602,1,1,2,1,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
603,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
604,1,2,0,0,2,4,4,20,77,77,77,-1,2,2,2,41,77,77,77,-1
605,1,2,0,0,2,4,4,2,77,77,77,77,3,2,2,3,77,77,77,77
606,1,1,2,1,3,3,3,3,77,77,77,77,1,1,1,1,77,77,77,77
607,1,1,2,1,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
608,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
609,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
610,1,1,2,1,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
611,1,1,2,1,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
612,1,1,2,2,3,3,3,20,77,77,77,77,1,1,1,41,77,77,77,77
