"SSN","totAll","totPrec","totCuan","totTezo","totPatl","totTzac","totMicc","totTlam","totXola","totMete","totOxto","totXome","totMaza","totAzte"
457,89,0,0,0,0,17,7,7,16,2,0,3,0,28
458,242,0,3,0,0,42,47,44,26,7,0,8,3,26
459,387,0,0,0,0,20,62,51,64,21,0,72,8,29
460,79,0,0,0,0,11,16,11,19,0,0,13,4,3
461,108,0,0,0,11,9,19,8,14,4,0,12,0,18
462,305,0,0,0,0,35,50,44,65,11,0,19,7,36
463,120,0,0,0,0,13,18,17,26,3,0,12,6,11
464,115,0,0,0,0,8,16,13,29,7,0,13,0,6
465,100,0,0,0,1,9,9,15,29,8,0,3,0,6
466,108,0,0,0,3,17,19,22,15,2,0,8,5,9
467,74,0,0,0,2,4,13,8,19,5,0,5,2,13
468,179,0,0,0,0,6,18,10,16,5,0,16,18,73
469,55,0,0,0,0,3,7,11,8,3,0,1,4,13
470,27,0,0,0,0,1,5,5,5,3,0,3,2,0
471,228,0,0,0,0,12,19,12,26,8,0,31,29,80
472,133,0,0,0,0,4,5,8,7,3,0,20,0,72
473,53,0,0,0,0,4,0,1,3,0,0,9,3,27
474,99,0,0,0,0,9,8,14,14,7,6,7,6,18
475,193,0,0,3,3,25,17,49,9,3,0,15,27,36
476,24,0,0,0,0,1,0,0,3,0,0,0,4,16
477,25,0,0,0,2,2,3,0,0,0,0,0,0,17
478,18,0,0,0,0,1,2,2,1,0,0,4,0,7
479,36,0,0,0,0,6,0,1,12,0,0,3,0,14
480,60,0,0,0,0,16,0,2,2,0,0,4,1,34
481,43,0,0,0,0,9,1,0,1,0,0,0,3,29
482,39,0,0,0,0,13,0,0,1,0,0,0,0,26
483,16,0,0,0,0,4,0,0,0,0,0,2,1,8
484,12,0,0,0,0,5,0,1,0,0,0,0,1,4
485,38,0,0,0,5,28,1,0,0,0,0,1,0,-1
486,69,0,0,0,0,11,0,1,1,1,0,0,6,49
487,24,0,0,0,0,4,0,0,1,0,0,0,0,17
488,46,0,0,0,0,12,0,3,1,0,0,0,0,30
489,278,0,0,0,62,130,12,3,2,0,2,19,5,16
490,29,0,0,0,6,11,5,0,1,0,0,0,1,2
491,56,0,0,0,20,21,2,4,5,0,0,0,0,0
492,16,0,0,0,0,10,2,0,0,0,0,0,0,1
493,181,0,0,0,28,118,2,6,2,0,0,0,2,3
494,46,0,0,0,10,22,0,3,1,0,0,0,2,4
495,1126,0,0,0,76,134,109,149,215,36,0,85,8,12
496,163,0,0,0,4,51,17,8,6,0,0,8,10,50
497,5,0,0,0,0,1,3,0,0,0,0,0,0,1
498,376,0,0,0,28,83,46,27,31,3,0,20,42,33
499,205,0,0,0,3,60,7,12,2,0,4,7,38,42
500,358,0,0,0,40,146,22,40,11,0,0,13,9,17
501,147,0,0,0,4,45,14,32,18,4,0,6,4,6
502,746,0,33,0,454,210,10,4,3,0,0,4,0,19
503,11,0,0,0,0,1,1,2,0,0,0,0,0,5
504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
505,38,0,0,0,2,25,0,0,0,0,0,0,0,11
506,34,0,0,0,0,28,0,0,0,0,0,1,2,3
507,158,0,0,0,55,75,7,0,2,0,0,0,0,5
508,152,0,0,0,56,70,0,0,6,0,3,10,6,7
509,103,0,0,0,49,39,0,0,2,0,0,5,0,7
510,209,0,0,0,80,106,0,0,4,0,0,10,0,4
511,51,0,0,0,0,2,0,5,0,0,0,0,1,42
512,85,0,0,0,0,15,3,0,0,0,1,0,1,65
513,74,0,0,0,1,17,20,8,0,0,0,5,8,10
514,14,0,0,0,0,2,2,1,0,0,0,0,2,6
515,110,0,1,0,0,19,0,15,0,0,0,9,29,33
516,161,0,0,0,4,8,6,8,2,0,0,8,0,111
517,122,0,7,0,21,24,15,12,6,0,0,0,0,28
518,66,0,0,0,7,30,9,11,0,0,0,0,0,1
519,109,0,0,0,0,13,7,32,8,0,0,0,0,34
520,273,0,0,0,5,87,35,38,38,0,0,13,7,12
521,414,0,0,0,18,116,40,64,38,0,0,16,10,16
522,178,0,0,0,2,77,16,21,18,0,0,0,4,8
523,257,0,0,0,3,75,24,28,43,5,4,20,7,7
524,498,0,0,0,3,114,67,97,44,13,5,39,21,11
525,97,0,0,0,7,30,5,21,9,0,0,8,0,6
526,183,0,0,0,11,64,15,23,13,0,0,4,4,11
527,243,0,0,0,3,18,19,39,46,0,0,9,6,48
528,205,0,0,0,0,56,14,27,13,0,0,4,4,52
529,89,0,0,0,0,14,8,8,3,0,0,2,4,38
530,82,0,0,0,0,29,6,13,9,0,0,0,3,3
531,129,0,0,0,0,37,10,19,14,0,0,2,4,9
532,250,0,0,0,5,36,81,40,18,12,0,3,0,7
533,406,0,0,0,0,51,58,78,30,5,0,4,25,75
534,525,0,0,0,19,95,55,83,38,0,13,52,32,100
535,458,0,0,0,10,163,68,100,70,11,0,31,23,0
536,195,0,0,0,5,58,12,30,15,2,4,12,4,6
537,110,0,0,0,0,55,8,21,11,0,0,10,10,2
538,103,0,0,0,17,39,18,8,2,0,0,0,0,6
539,342,0,0,0,13,106,28,64,38,0,4,16,6,8
540,291,0,0,0,12,87,16,29,47,2,0,5,8,10
541,341,0,0,0,2,35,35,79,35,0,0,4,19,55
542,344,0,0,0,3,84,29,51,27,0,0,51,19,38
543,271,0,0,0,51,97,17,19,22,0,0,11,4,8
544,214,0,0,0,26,104,14,17,21,0,0,4,6,5
545,130,0,0,0,12,38,12,30,10,2,0,4,0,4
546,285,0,0,0,15,70,38,44,13,0,0,0,5,14
547,354,0,0,0,25,115,19,34,20,0,0,9,7,55
548,202,0,0,0,3,69,13,12,16,0,0,8,4,28
549,354,0,0,0,11,135,41,33,14,0,0,12,3,41
550,404,0,0,0,10,128,41,53,36,0,0,17,6,13
551,283,0,0,0,14,106,19,43,27,0,0,13,9,10
552,251,0,0,0,24,113,21,29,12,0,0,0,12,13
553,408,0,0,0,50,95,34,57,49,0,8,25,9,23
554,432,0,0,0,48,184,24,48,31,2,0,13,13,30
555,183,0,0,0,7,42,18,21,23,0,2,12,4,27
556,41,0,0,0,1,17,6,5,5,0,0,0,0,4
557,49,0,0,0,1,13,4,5,6,0,0,2,3,9
558,38,0,0,0,0,7,9,7,1,0,0,2,0,6
559,51,0,0,0,0,16,7,9,6,0,0,6,0,5
560,14,0,0,0,0,6,0,0,2,0,0,1,0,4
561,261,0,7,0,62,115,13,13,1,0,1,4,0,26
562,132,0,0,0,13,56,2,15,1,0,5,1,14,13
563,308,0,0,0,35,98,23,22,6,0,0,13,7,70
564,138,0,0,0,4,35,10,10,5,0,2,20,10,20
565,149,0,0,0,2,24,10,4,8,0,12,13,16,39
566,295,0,0,0,9,72,25,45,30,0,6,13,19,21
567,195,0,0,0,0,54,-1,36,26,0,0,12,7,30
568,502,0,0,0,21,102,53,83,34,4,7,20,10,69
569,437,0,0,0,28,113,37,54,55,0,0,27,20,27
570,130,0,0,0,0,63,16,11,4,0,0,2,6,4
571,217,0,0,0,-1,54,-1,38,41,0,0,8,0,9
572,191,0,0,0,19,39,26,22,36,0,0,13,3,6
573,68,0,0,0,2,38,3,6,3,0,0,4,0,6
574,390,0,0,0,11,124,27,58,33,0,0,16,12,74
575,92,0,0,0,9,32,7,9,0,0,0,10,0,13
576,223,0,0,0,19,98,12,6,5,0,14,15,12,21
577,175,0,0,0,0,45,15,25,13,0,0,5,0,15
578,52,0,0,0,0,20,6,0,4,0,0,0,0,10
579,41,0,0,0,6,24,5,0,1,0,0,1,0,1
580,16,0,0,0,0,5,2,4,3,0,0,0,0,2
581,122,0,0,0,0,5,11,25,6,1,4,0,0,60
582,240,0,0,0,0,40,16,46,14,4,0,6,7,70
583,50,0,0,0,0,9,4,9,2,0,0,1,2,13
584,85,0,2,0,0,15,2,20,3,0,0,0,1,31
585,41,0,0,0,0,6,10,10,4,2,0,0,0,8
586,20,0,0,0,0,3,0,4,0,0,0,0,0,13
587,152,0,0,0,0,16,4,12,6,2,0,3,0,90
588,390,0,0,0,8,61,20,47,17,13,2,11,1,92
589,117,0,0,0,0,1,19,46,8,5,0,10,0,6
590,165,0,0,0,0,1,0,4,0,0,0,2,1,151
591,99,0,0,0,0,12,4,8,2,0,0,0,2,50
592,84,0,0,0,0,4,1,4,5,0,0,0,0,66
593,81,0,0,0,0,6,5,4,3,0,0,0,0,55
594,25,0,0,0,0,0,3,1,1,0,1,1,0,14
595,26,0,0,0,0,3,0,2,2,0,0,0,2,17
596,12,0,0,0,0,1,0,0,2,0,0,0,0,7
597,133,0,0,0,12,31,19,24,13,0,0,9,0,6
598,171,0,0,0,14,32,10,34,26,1,0,12,0,5
599,81,0,0,0,0,0,0,0,0,0,0,2,0,78
600,13,0,0,0,0,0,0,0,0,0,0,1,0,12
601,143,0,0,0,4,18,11,8,9,0,0,0,9,58
602,205,0,0,0,9,42,22,29,13,0,0,6,7,43
603,274,0,0,0,9,59,33,57,11,0,0,11,11,26
604,309,0,0,0,2,66,31,40,30,5,6,14,28,37
605,190,0,0,0,0,12,15,9,8,5,6,11,67,31
606,117,0,0,0,0,15,7,8,9,3,4,9,37,20
607,131,0,0,0,0,38,4,15,14,0,0,11,13,21
608,159,0,0,0,4,47,7,21,19,0,0,13,2,21
609,339,0,0,0,8,104,38,68,23,0,0,16,14,48
610,214,0,0,0,5,66,14,20,10,0,0,5,6,55
611,96,0,0,0,3,38,17,18,6,0,0,3,3,4
612,186,0,0,0,11,43,11,37,18,0,1,8,3,39
613,250,0,0,0,7,65,25,54,21,0,2,10,11,16
614,496,0,0,0,22,88,45,107,61,0,0,46,37,15
615,111,0,0,0,2,45,8,15,11,0,6,0,0,8
616,293,0,0,0,22,59,20,75,29,1,0,9,18,14
617,168,0,0,0,7,38,15,37,13,0,0,12,9,10
618,215,0,0,0,4,64,20,33,23,1,8,14,16,10
619,186,0,0,0,15,61,22,28,11,0,4,9,3,12
620,371,0,0,0,48,123,21,30,28,5,5,22,12,48
621,94,0,0,0,4,30,10,7,5,2,1,11,4,15
622,275,0,0,0,32,82,13,38,19,0,4,14,5,37
623,423,0,0,0,109,133,20,54,28,0,9,13,7,34
624,141,0,0,0,20,37,11,16,9,0,3,7,0,22
625,125,0,0,0,19,29,10,27,17,0,2,3,0,3
626,169,0,0,0,12,39,16,25,21,3,0,10,9,24
627,306,0,0,0,0,37,37,17,29,3,2,79,6,64
628,128,0,0,0,29,45,3,18,17,2,0,2,0,2
629,592,0,0,0,0,48,73,78,58,25,4,84,40,63
630,62,0,0,0,8,15,4,8,2,0,0,5,7,6
631,172,0,0,0,0,26,27,24,18,8,0,8,5,23
632,143,0,0,0,2,16,18,17,21,6,0,8,2,11
633,136,0,0,0,0,20,23,29,4,0,0,4,2,29
634,72,0,0,0,0,13,8,4,1,0,0,8,0,32
635,77,0,0,0,0,12,12,7,5,2,0,9,1,23
636,18,0,0,0,0,4,4,0,0,0,0,0,0,7
637,64,0,6,6,10,4,2,3,5,1,2,0,0,20
638,38,0,0,0,0,2,2,4,3,0,3,5,2,14
639,218,0,1,6,10,17,16,11,5,0,14,17,23,89
640,247,0,0,0,1,13,8,22,29,6,2,23,14,110
641,543,0,0,0,3,45,71,97,81,24,0,28,17,141
642,677,0,4,0,0,60,66,113,69,17,0,46,26,240
643,847,0,0,0,0,35,32,63,47,-1,6,91,134,396
644,1612,0,0,0,0,54,61,106,47,27,28,125,268,831
645,740,0,0,0,8,81,102,113,94,17,14,103,47,103
646,242,0,1,0,0,16,12,20,18,1,5,37,30,87
647,107,0,0,0,2,4,4,6,8,0,4,25,11,37
648,239,0,3,0,0,14,18,18,25,2,2,23,18,103
649,301,0,0,0,0,7,19,36,25,14,7,28,13,97
650,630,0,0,0,0,18,28,42,69,28,11,83,46,232
651,111,0,0,0,0,12,8,16,9,0,0,11,6,34
652,91,0,0,0,2,3,6,10,4,3,29,13,4,14
653,491,0,0,0,0,21,18,95,80,31,3,48,19,43
654,1035,0,0,0,1,53,70,144,105,37,34,302,64,112
655,188,0,0,0,3,12,21,37,24,6,7,29,12,20
656,506,0,4,0,0,70,52,70,55,10,30,73,18,68
657,304,0,0,0,0,28,38,41,37,24,17,39,8,29
658,161,0,0,0,0,23,17,24,13,0,12,28,7,20
659,99,0,0,0,0,22,15,19,14,0,3,10,0,12
660,25,0,0,0,0,4,0,2,4,0,0,11,0,3
661,128,0,0,0,1,27,10,31,18,0,4,5,5,16
662,18,0,0,0,0,3,3,1,3,0,0,5,0,3
663,52,0,0,0,0,4,6,6,4,2,0,4,0,17
664,130,0,0,0,0,23,5,7,4,0,-1,7,22,48
665,98,0,0,0,0,5,23,6,21,1,0,7,11,20
666,96,0,0,0,3,5,1,4,5,3,4,17,10,41
667,27,0,0,0,2,5,4,2,0,0,1,2,2,8
668,617,0,3,0,7,34,45,98,68,30,16,47,37,142
669,35,0,0,0,0,3,3,5,4,0,0,2,3,12
670,76,0,3,0,4,7,6,6,8,0,7,5,7,20
671,10,0,1,0,0,2,0,2,0,0,0,0,2,2
672,51,0,0,0,0,6,3,12,5,1,3,5,2,11
673,18,0,4,0,1,3,0,2,1,0,0,0,0,5
674,178,0,0,0,3,31,9,39,26,0,14,21,10,16
675,89,0,0,0,3,11,9,11,11,0,3,7,4,22
676,249,0,0,0,0,50,16,40,29,3,12,18,10,46
677,96,0,0,0,0,3,19,29,12,0,0,9,2,19
678,34,0,0,0,0,4,1,5,7,0,0,0,1,13
679,66,0,0,0,0,9,3,5,2,0,0,10,4,27
680,53,0,0,0,3,13,4,3,5,0,0,0,4,16
681,26,0,0,0,1,0,0,0,0,0,1,0,1,20
682,34,0,0,0,0,4,5,6,4,0,0,8,0,4
683,108,0,0,0,0,11,3,4,21,1,6,15,19,26
684,3,0,0,0,0,0,0,0,1,0,0,0,0,2
685,20,0,0,0,0,3,2,2,3,0,2,0,0,7
686,9,0,0,0,3,0,0,0,1,0,0,1,0,4
687,49,0,0,0,0,7,3,6,10,3,0,1,2,3
688,183,0,0,0,0,8,10,31,28,8,0,7,11,22
689,369,0,0,0,0,21,15,63,170,51,0,13,28,8
690,658,0,0,0,6,53,20,109,172,53,13,35,35,37
691,84,0,0,0,0,9,7,11,23,13,2,3,0,5
692,553,0,0,0,2,29,33,68,88,27,0,23,28,150
693,295,0,0,0,0,23,24,40,48,14,0,14,14,60
694,360,0,0,0,0,23,29,45,73,19,0,10,10,104
695,353,0,0,0,4,28,22,46,68,7,0,9,12,154
696,1728,0,0,0,10,70,102,285,477,257,2,64,44,11
697,328,0,0,0,0,28,10,38,70,24,6,30,22,39
698,133,0,0,0,5,13,1,10,22,5,1,4,3,45
699,168,0,0,0,0,22,21,23,67,13,0,7,0,3
700,1733,0,0,0,1,55,107,346,494,171,0,19,18,11
701,273,0,0,0,0,23,23,40,77,18,0,0,6,37
702,212,0,0,0,0,26,18,30,86,5,0,12,5,5
703,346,0,0,0,0,27,19,43,55,14,0,19,83,50
704,168,0,0,0,0,7,13,25,20,4,2,4,30,34
705,108,0,0,0,0,8,4,8,9,1,0,2,20,42
706,252,0,0,0,0,17,14,35,38,18,0,31,34,39
707,10,0,0,0,0,0,0,2,3,0,0,0,3,1
708,125,0,0,0,0,7,8,19,14,5,0,0,7,47
709,442,0,0,0,2,36,13,39,68,15,3,19,17,175
710,255,0,0,0,0,17,6,24,28,9,0,12,14,113
711,481,0,0,0,1,39,44,75,66,41,13,16,17,59
712,140,0,0,0,0,12,10,18,17,3,0,5,0,41
713,270,0,0,0,0,8,13,20,40,6,1,0,8,140
714,574,0,0,0,3,47,50,77,210,42,0,19,16,17
715,276,0,0,0,0,16,16,34,28,15,2,10,14,113
716,499,0,0,0,0,18,20,36,103,19,6,147,31,67
717,444,0,0,0,0,25,26,55,120,18,10,49,14,46
718,227,0,0,0,0,10,24,41,62,15,2,23,9,13
719,40,0,0,0,0,1,3,4,14,1,0,6,0,1
720,328,0,0,0,0,30,33,54,67,11,4,24,16,21
721,106,0,0,0,0,7,9,22,33,6,0,1,4,3
722,5,0,0,0,0,0,0,1,3,1,0,0,0,0
723,26,0,0,0,0,4,1,5,0,2,1,0,0,10
724,256,0,0,0,0,22,23,51,63,20,3,8,16,20
725,108,0,0,0,0,6,4,18,42,7,1,5,6,4
726,47,0,0,0,0,4,3,10,18,0,0,6,0,2
727,167,0,0,0,0,8,18,20,60,12,0,16,5,5
728,466,0,0,0,0,29,31,58,93,28,6,12,26,89
729,74,0,0,0,0,6,8,9,21,6,0,2,5,7
730,409,0,0,0,0,19,46,57,100,13,1,17,17,54
731,221,0,0,0,0,18,13,32,52,13,0,7,11,26
732,83,0,0,0,0,6,5,12,17,2,0,4,3,17
733,35,0,0,0,0,4,2,6,10,1,0,0,0,6
734,614,0,0,0,0,34,49,92,213,45,2,17,7,36
735,178,0,0,0,0,16,17,27,31,6,0,4,20,44
736,260,0,0,0,2,15,11,13,14,0,1,7,60,117
737,46,0,0,0,0,6,6,2,19,3,0,1,4,2
738,269,0,0,0,0,14,14,34,41,12,1,16,27,79
739,119,0,0,0,0,13,3,1,0,0,0,0,1,100
740,97,0,0,0,0,6,0,6,5,0,0,10,5,64
741,45,0,0,0,0,1,0,2,1,0,0,0,10,30
742,64,0,0,0,1,0,0,0,1,0,0,0,10,51
743,102,0,0,0,0,5,0,5,11,6,0,0,9,50
744,130,0,0,0,0,1,0,8,6,0,0,0,3,102
745,11,0,0,0,0,0,0,1,0,0,0,0,0,10
746,72,0,0,0,0,4,2,9,14,0,0,0,4,30
747,63,0,0,0,0,6,0,3,10,4,0,0,3,30
748,17,0,0,0,0,3,0,0,0,0,0,0,0,14
749,140,0,0,0,0,11,20,12,26,3,0,3,8,16
750,119,0,0,0,0,13,5,8,15,6,0,5,0,40
751,189,0,0,0,0,20,11,24,40,3,1,3,8,56
752,239,0,0,0,0,17,20,24,38,12,2,5,7,71
753,172,0,0,0,0,22,14,13,34,7,3,7,6,40
754,114,0,0,0,0,8,2,7,14,3,2,0,3,49
755,119,0,0,0,0,11,6,6,9,1,0,3,3,64
756,266,0,0,0,5,20,11,15,68,13,0,18,9,26
757,274,0,0,0,0,37,8,28,33,0,12,42,20,55
758,218,0,0,0,0,24,5,18,25,7,9,37,41,25
759,198,0,0,0,1,37,25,19,22,5,4,3,12,40
760,106,0,0,0,3,20,10,5,6,2,2,3,4,41
761,182,0,0,0,3,23,15,3,42,14,0,4,6,42
762,56,0,0,0,0,6,8,9,17,0,0,0,4,3
763,77,0,0,0,0,8,4,11,13,3,0,6,3,5
764,340,0,0,0,0,12,18,20,34,5,4,8,89,108
765,95,0,0,0,0,30,8,10,14,5,0,0,0,1
766,68,0,0,0,0,23,6,8,7,0,0,5,12,0
767,116,0,0,0,3,43,12,9,7,8,0,2,1,10
768,140,0,0,0,0,44,7,10,16,3,0,2,4,13
769,3,0,0,0,0,0,0,0,0,0,0,1,0,1
770,97,0,0,0,0,13,12,16,9,0,0,9,11,3
771,57,0,0,0,0,2,2,9,7,2,0,5,3,14
772,252,0,0,0,0,43,18,32,18,13,0,6,18,28
773,189,0,0,0,0,56,24,22,14,0,0,4,14,12
774,66,0,0,0,0,11,10,10,10,4,1,0,0,7
775,93,0,0,0,0,10,7,12,8,8,0,4,0,0
776,216,0,0,0,0,16,23,24,30,5,1,5,15,37
777,149,0,0,0,0,15,7,13,37,3,0,5,4,27
778,6,0,0,0,0,0,1,0,1,0,0,1,0,3
779,66,0,0,0,0,5,2,6,4,1,7,2,0,28
780,163,0,0,0,0,12,12,14,8,0,0,4,3,96
781,49,0,0,0,0,4,5,8,3,0,0,3,3,5
782,122,0,0,0,0,8,9,7,14,5,3,0,3,55
783,109,0,0,0,0,19,6,6,23,3,0,3,6,11
784,82,0,0,0,0,5,2,6,14,0,4,11,4,24
785,21,0,0,0,0,2,0,3,5,2,0,0,1,6
786,290,0,0,0,0,33,12,30,90,11,8,45,5,3
787,120,0,0,0,0,14,9,14,46,2,2,9,0,6
788,31,0,0,0,0,2,1,4,12,2,0,2,2,0
789,203,0,0,0,0,12,8,10,35,3,13,6,5,93
790,134,0,0,0,0,7,10,9,18,3,4,10,3,52
791,574,0,0,0,0,53,44,82,153,16,0,43,39,48
792,47,0,0,0,0,4,4,8,3,1,0,2,0,7
793,140,0,0,0,0,22,3,16,18,13,1,0,10,38
794,89,0,0,0,0,13,3,2,5,0,0,4,7,39
795,128,0,0,0,5,17,6,5,21,7,0,8,14,12
796,166,0,0,0,0,14,21,17,18,8,0,4,4,49
797,21,0,0,0,0,2,0,2,6,0,0,2,0,3
798,121,0,0,0,5,7,10,7,7,6,2,5,6,48
799,65,0,0,0,0,3,8,0,29,0,1,1,0,9
800,46,0,0,0,0,3,4,2,20,2,0,2,0,3
801,6,0,0,0,0,1,0,0,2,0,0,0,0,1
802,47,0,0,0,0,4,2,3,9,0,2,9,0,9
803,12,0,0,0,0,0,1,1,9,0,0,0,0,0
804,82,0,0,0,0,3,0,5,9,0,17,18,11,4
805,55,0,0,0,0,9,3,8,10,5,0,4,5,0
806,76,0,0,0,1,28,0,5,14,3,0,3,4,4
807,130,0,0,0,0,28,9,14,24,7,0,3,11,2
808,51,0,0,0,0,9,3,5,6,0,0,6,2,12
809,70,0,0,0,0,8,9,3,11,0,0,2,0,15
810,21,0,0,0,0,3,3,4,3,0,0,2,0,0
811,17,0,0,0,0,2,1,0,3,2,0,0,0,1
812,102,0,0,0,0,14,4,8,19,1,0,4,8,21
813,576,0,0,0,19,120,76,77,91,19,10,38,20,18
814,283,0,0,0,0,42,11,24,46,14,4,40,16,32
815,335,0,0,0,0,62,7,11,16,5,6,35,54,84
816,243,0,0,0,0,19,19,24,49,6,0,19,8,8
817,819,0,0,0,44,191,144,156,155,11,0,23,6,16
818,14,0,0,0,0,3,0,0,7,0,0,0,2,1
819,397,0,8,0,13,78,44,47,51,3,12,17,26,69
820,301,0,0,0,2,27,25,31,24,11,0,6,18,106
821,140,0,0,0,0,5,6,8,18,18,0,0,15,40
822,216,0,0,0,0,18,9,17,19,16,0,16,17,74
823,137,0,0,0,0,26,18,19,17,9,2,9,8,19
824,132,0,0,0,0,12,8,12,13,3,4,9,16,43
825,82,0,0,0,0,7,10,18,14,0,0,6,2,3
826,376,0,0,0,0,44,28,49,128,16,0,27,9,8
827,522,0,0,0,0,26,24,119,149,41,1,25,0,12
828,124,0,0,0,0,25,4,17,34,4,0,2,4,8
829,337,0,0,0,0,12,17,42,103,20,0,16,18,61
830,669,0,0,0,0,7,23,118,94,132,0,1,2,28
831,259,0,0,0,0,11,26,55,38,43,0,0,4,0
832,96,0,0,0,0,21,5,13,8,0,3,6,3,32
833,1445,0,0,0,0,66,122,206,349,227,2,36,26,28
834,182,0,0,0,0,8,6,20,25,4,5,7,17,70
835,11,0,0,0,0,3,0,2,5,0,0,0,0,0
836,66,0,0,0,0,8,13,3,18,3,0,6,0,9
837,278,0,0,0,1,25,38,21,41,16,3,12,24,35
838,621,0,0,0,4,93,75,92,128,39,4,18,29,33
839,847,0,0,0,8,44,60,76,126,28,9,20,69,274
840,396,0,0,0,24,95,63,74,35,18,3,9,18,12
841,74,0,0,0,6,30,5,11,9,0,0,1,0,2
842,55,0,0,0,0,9,3,7,4,0,0,0,0,16
843,539,0,0,0,28,141,57,61,85,16,13,34,16,39
844,584,0,0,0,21,103,54,77,80,10,7,19,21,134
845,138,0,0,0,1,27,8,11,25,4,0,11,13,25
846,324,0,0,0,2,38,16,36,46,7,1,13,51,86
847,149,0,0,0,11,48,7,13,27,0,0,12,6,9
848,207,0,0,0,2,29,22,21,46,0,2,11,4,33
849,499,0,0,0,10,96,74,68,106,6,0,17,15,29
850,370,0,0,0,17,55,57,63,90,7,0,7,10,11
851,102,0,0,0,6,27,16,18,14,2,0,2,0,6
852,190,0,0,0,6,35,27,36,32,0,1,7,0,11
853,381,0,0,0,20,43,47,33,86,7,6,24,7,58
854,243,0,0,0,12,37,16,18,44,4,5,9,5,40
855,388,0,0,0,14,85,33,38,33,4,7,15,15,88
856,741,0,0,0,9,72,36,78,215,65,6,35,69,32
857,374,0,0,0,0,29,17,33,64,7,5,31,50,91
858,25,0,0,0,0,0,0,4,6,2,0,1,2,7
859,240,0,0,0,1,10,8,31,41,22,0,9,23,64
860,80,0,0,0,0,11,9,9,11,7,0,3,2,9
861,391,0,0,0,0,31,31,26,34,18,12,40,8,126
862,99,0,0,0,6,23,6,3,10,1,3,7,7,20
863,214,0,0,0,0,13,14,12,18,0,7,13,15,88
864,115,0,0,0,0,9,7,14,14,12,3,6,16,7
865,136,0,0,0,0,12,10,20,43,1,3,9,14,10
866,210,0,0,0,0,16,5,16,37,10,0,0,16,82
867,321,0,0,0,0,23,17,50,41,28,6,9,19,89
868,59,0,0,0,0,6,6,7,10,4,0,3,3,12
869,127,0,0,0,0,16,6,18,26,8,0,4,5,26
870,17,0,0,0,0,1,0,3,3,1,0,1,1,4
871,63,0,0,0,0,5,8,7,15,2,0,2,3,12
872,107,0,0,0,0,10,5,4,27,8,1,0,3,28
873,189,0,0,0,0,21,13,24,37,15,0,8,3,45
874,662,0,0,0,0,28,22,62,155,46,5,15,64,158
875,23,0,0,0,0,1,4,5,3,0,1,1,2,4
876,176,0,0,0,0,9,9,11,10,5,0,9,9,103
877,127,0,0,0,0,13,7,7,13,4,0,8,5,46
878,225,0,0,0,0,22,12,18,47,11,1,7,12,62
879,193,0,0,0,0,8,10,22,30,8,3,19,8,59
880,164,0,0,0,0,12,3,7,22,6,3,14,7,69
881,63,0,0,0,0,4,6,7,17,0,1,4,5,15
882,82,0,0,0,0,9,5,7,10,1,2,5,1,32
883,19,0,0,0,0,2,0,6,2,0,0,1,0,4
884,734,0,0,0,0,30,55,123,204,93,8,18,30,22
885,528,0,0,0,0,42,36,74,104,34,3,27,29,107
886,328,0,0,0,0,47,24,20,64,22,2,14,15,69
887,102,0,0,0,0,8,9,13,41,3,0,4,2,3
888,10,0,0,0,0,1,2,0,2,0,0,1,0,4
889,1019,0,0,0,0,51,53,172,311,94,0,37,79,63
890,11,0,0,0,0,0,1,0,1,0,0,0,0,8
891,156,0,0,0,0,20,10,29,30,11,0,11,9,9
892,160,0,0,0,0,18,7,29,23,7,0,4,19,30
893,51,0,0,0,0,5,0,8,13,4,0,0,5,5
894,123,0,0,0,0,8,10,17,22,9,0,7,5,7
895,20,0,0,0,0,2,2,0,2,0,0,0,2,2
896,155,0,0,0,0,10,11,36,38,8,0,10,6,13
897,162,0,0,0,0,10,8,19,19,15,1,9,7,41
898,71,0,0,0,0,8,10,7,18,3,0,3,3,4
899,76,0,0,0,0,0,3,2,12,3,2,4,7,40
900,69,0,0,0,0,8,4,10,13,4,0,2,5,8
901,44,0,0,0,0,6,3,5,7,0,0,6,0,8
902,208,0,0,0,0,50,27,34,15,21,0,0,0,5
903,109,0,0,0,0,10,8,15,28,0,0,6,6,4
904,34,0,0,0,0,6,4,3,1,0,0,0,4,10
905,51,0,0,0,0,10,5,4,12,3,0,0,0,9
906,15,0,0,0,0,2,0,1,1,0,0,0,0,3
907,41,0,0,0,0,5,5,2,10,1,0,0,6,5
908,35,0,0,0,0,4,2,4,6,2,0,6,4,3
909,239,0,0,0,0,41,18,25,47,26,2,14,20,6
910,69,0,0,0,0,1,2,4,2,0,11,15,9,4
911,121,0,0,0,0,13,0,13,13,6,0,15,24,23
912,33,0,0,0,0,5,0,1,8,0,0,1,3,13
913,82,0,0,0,0,10,0,12,6,8,0,10,7,9
914,89,0,0,0,0,11,4,4,7,0,4,19,12,13
915,94,0,0,0,0,7,9,12,18,2,1,3,2,19
916,50,0,0,0,0,9,5,11,10,1,0,2,1,1
917,58,0,0,0,0,1,4,10,28,2,0,3,0,0
918,61,0,0,0,0,4,2,7,6,9,0,0,2,12
919,32,0,0,0,0,7,0,5,14,0,0,1,0,2
