SSN,Count,Variable,Where
104,2,smoTot,NA
104,13,ollaTot,NA
104,1,nubbinTot,NA
104,3,granTot,NA
105,19,obsidianTot,NA
105,0,basaltTot,Missing
105,1,slateTot,NA
105,7,figTot,NA
105,188,totAll,NA
105,29,totPatl,NA
105,57,totTzac,NA
105,9,totMicc,NA
105,9,totTlam,NA
105,4,totXola,NA
105,2,toTot,NA
105,2,smoTot,NA
105,17,ollaTot,NA
105,1,comalTot,NA
106,11,obsidianTot,NA
106,3,figTot,NA
106,77,totAll,NA
106,11,totPatl,NA
106,24,totTzac,NA
106,2,totMicc,NA
106,6,totTlam,NA
106,3,totXola,NA
106,3,toTot,NA
106,2,smoTot,NA
106,6,ollaTot,NA
106,1,foreignTot,NA
107,55,obsidianTot,NA
107,2,basaltTot,NA
107,10,figTot,NA
107,81,totAll,NA
107,15,totPatl,NA
107,16,totTzac,NA
107,1,totMicc,NA
107,1,totXola,NA
107,2,toTot,NA
107,2,ollaTot,NA
108,100,obsidianTot,NA
108,0,basaltTot,Missing
108,16,figTot,NA
108,2,candTot,NA
108,253,totAll,NA
108,13,totPatl,NA
108,34,totTzac,NA
108,34,totMicc,NA
108,22,totTlam,NA
108,55,totXola,NA
108,10,totMete,NA
108,3,censerTot,NA
108,39,toTot,NA
108,31,smoTot,NA
108,24,ollaTot,NA
108,2,comalTot,NA
108,1,nubbinTot,NA
108,5,granTot,NA
109,16,obsidianTot,NA
109,2,basaltTot,NA
109,3,figTot,NA
109,1,candTot,NA
109,113,totAll,NA
109,4,totPatl,NA
109,10,totTzac,NA
109,4,totMicc,NA
109,16,totTlam,NA
109,38,totXola,NA
109,4,totMete,NA
109,1,censerTot,NA
109,11,toTot,NA
109,27,smoTot,NA
109,23,ollaTot,NA
110,40,obsidianTot,NA
110,3,basaltTot,NA
110,24,figTot,NA
110,1,candTot,NA
110,328,totAll,NA
110,19,totPatl,NA
110,78,totTzac,NA
110,25,totMicc,NA
110,63,totTlam,NA
110,24,totXola,NA
110,5,censerTot,NA
110,14,toTot,NA
110,8,smoTot,NA
110,61,ollaTot,NA
110,3,comalTot,NA
110,2,nubbinTot,NA
110,1,foreignTot,NA
110,2,granTot,NA
111,10,obsidianTot,NA
111,1,basaltTot,NA
111,0,slateTot,Missing
111,12,figTot,NA
111,102,totAll,NA
111,4,totPatl,NA
111,6,totTzac,NA
111,10,totMicc,NA
111,14,totTlam,NA
111,13,totXola,NA
111,2,censerTot,NA
111,5,toTot,NA
111,15,ollaTot,NA
111,4,nubbinTot,NA
111,2,foreignTot,NA
112,10,obsidianTot,NA
112,9,figTot,NA
112,4,candTot,NA
112,88,totAll,NA
112,5,totPatl,NA
112,8,totTzac,NA
112,21,totTlam,NA
112,21,totXola,NA
112,2,censerTot,NA
112,11,toTot,NA
112,11,smoTot,NA
112,15,ollaTot,NA
112,4,nubbinTot,NA
113,12,obsidianTot,NA
113,2,basaltTot,NA
113,17,figTot,NA
113,2,candTot,NA
113,171,totAll,NA
113,1,totPatl,NA
113,22,totTzac,NA
113,13,totMicc,NA
113,42,totTlam,NA
113,27,totXola,NA
113,5,censerTot,NA
113,27,toTot,NA
113,8,smoTot,NA
113,34,ollaTot,NA
113,5,comalTot,NA
113,2,nubbinTot,NA
113,1,granTot,NA
114,20,obsidianTot,NA
114,1,basaltTot,NA
114,27,figTot,NA
114,225,totAll,NA
114,49,totTzac,NA
114,23,totMicc,NA
114,51,totTlam,NA
114,47,totXola,NA
114,4,totMete,NA
114,8,censerTot,NA
114,16,toTot,NA
114,17,smoTot,NA
114,48,ollaTot,NA
114,1,comalTot,NA
114,10,nubbinTot,NA
114,1,foreignTot,NA
114,1,granTot,NA
115,24,obsidianTot,NA
115,2,basaltTot,NA
115,17,figTot,NA
115,2,candTot,NA
115,199,totAll,NA
115,9,totPatl,NA
115,39,totTzac,NA
115,24,totMicc,NA
115,42,totTlam,NA
115,25,totXola,NA
115,9,censerTot,NA
115,17,toTot,NA
115,11,smoTot,NA
115,40,ollaTot,NA
115,2,comalTot,NA
115,8,nubbinTot,NA
115,3,granTot,NA
116,11,obsidianTot,NA
116,1,basaltTot,NA
116,7,figTot,NA
116,1,candTot,NA
116,359,totAll,NA
116,36,totPatl,NA
116,54,totTzac,NA
116,20,totMicc,NA
116,34,totTlam,NA
116,5,censerTot,NA
116,6,toTot,NA
116,46,ollaTot,NA
116,5,nubbinTot,NA
116,1,foreignTot,NA
117,37,obsidianTot,NA
117,1,basaltTot,NA
117,5,figTot,NA
117,154,totAll,NA
117,17,totPatl,NA
117,31,totTzac,NA
117,23,totMicc,NA
117,7,totTlam,NA
117,23,totXola,NA
117,4,totMete,NA
117,2,censerTot,NA
117,10,toTot,NA
117,1,smoTot,NA
117,23,ollaTot,NA
117,1,nubbinTot,NA
117,2,foreignTot,NA
118,57,obsidianTot,NA
118,2,basaltTot,NA
118,4,figTot,NA
118,124,totAll,NA
118,12,totPatl,NA
118,20,totTzac,NA
118,16,totMicc,NA
118,10,totTlam,NA
118,18,totXola,NA
118,1,censerTot,NA
118,11,toTot,NA
118,2,smoTot,NA
118,24,ollaTot,NA
118,1,comalTot,NA
118,4,nubbinTot,NA
118,3,foreignTot,NA
119,81,obsidianTot,NA
119,2,figTot,NA
119,116,totAll,NA
119,3,totPatl,NA
119,33,totTzac,NA
119,11,totMicc,NA
119,13,totTlam,NA
119,18,totXola,NA
119,1,censerTot,NA
119,8,toTot,NA
119,5,smoTot,NA
119,8,ollaTot,NA
119,3,comalTot,NA
119,1,nubbinTot,NA
119,1,granTot,NA
120,2,obsidianTot,NA
120,0,basaltTot,Missing
120,0,figTot,Missing
120,0,candTot,Missing
120,0,totAll,Missing
120,4,totPatl,NA
120,14,totTzac,NA
120,0,totMicc,Missing
120,0,totTlam,Missing
120,0,totXola,Missing
120,0,totMete,Missing
120,0,censerTot,Missing
120,0,toTot,Missing
120,0,smoTot,Missing
120,0,ollaTot,Missing
120,0,comalTot,Missing
120,0,nubbinTot,Missing
120,0,granTot,Missing
121,2,obsidianTot,NA
121,0,basaltTot,Missing
121,0,figTot,Missing
121,0,candTot,Missing
121,0,totAll,Missing
121,11,totPatl,NA
121,20,totTzac,NA
121,0,totMicc,Missing
121,0,totTlam,Missing
121,0,totXola,Missing
121,0,totMete,Missing
121,0,censerTot,Missing
121,0,toTot,Missing
121,0,smoTot,Missing
121,0,ollaTot,Missing
121,0,comalTot,Missing
121,1,nubbinTot,NA
121,0,granTot,Missing
122,4,obsidianTot,NA
122,1,basaltTot,NA
122,12,figTot,NA
122,1,candTot,NA
122,55,totAll,NA
122,15,totPatl,NA
122,24,totTzac,NA
122,5,totMicc,NA
122,8,totTlam,NA
122,1,totXola,NA
122,1,censerTot,NA
122,1,toTot,NA
122,12,ollaTot,NA
122,3,nubbinTot,NA
123,3,obsidianTot,NA
123,1,basaltTot,NA
123,5,figTot,NA
123,44,totAll,NA
123,24,totPatl,NA
123,1,totTzac,NA
123,0,totMicc,Missing
123,300,totTlam,NA
123,0,totXola,Missing
123,0,totMete,Missing
123,1,censerTot,NA
123,2,toTot,NA
123,7,ollaTot,NA
123,1,comalTot,NA
124,1,obsidianTot,NA
124,0,basaltTot,Missing
124,0,figTot,Missing
124,0,candTot,Missing
124,0,totAll,Missing
124,9,totPatl,NA
124,15,totTzac,NA
124,0,totMicc,Missing
124,0,totTlam,Missing
124,0,totXola,Missing
124,0,totMete,Missing
124,0,censerTot,Missing
124,0,toTot,Missing
124,0,smoTot,Missing
124,0,ollaTot,Missing
124,0,comalTot,Missing
124,0,nubbinTot,Missing
124,0,granTot,Missing
125,9,obsidianTot,NA
125,1,figTot,NA
125,26,totAll,NA
125,9,totPatl,NA
125,7,totTzac,NA
125,1,totMicc,NA
125,4,totTlam,NA
125,2,totXola,NA
125,1,toTot,NA
125,1,smoTot,NA
125,6,ollaTot,NA
125,1,foreignTot,NA
126,7,obsidianTot,NA
126,1,basaltTot,NA
126,1,figTot,NA
126,26,totAll,NA
126,2,totPatl,NA
126,5,totTzac,NA
126,2,totMicc,NA
126,1,totTlam,NA
126,4,totXola,NA
126,1,censerTot,NA
126,3,toTot,NA
126,2,smoTot,NA
126,3,ollaTot,NA
127,4,obsidianTot,NA
127,2,basaltTot,NA
127,10,figTot,NA
127,28,totAll,NA
127,4,totPatl,NA
127,15,totTzac,NA
127,2,totMicc,NA
127,5,totTlam,NA
127,0,totXola,Missing
127,1,toTot,NA
127,5,ollaTot,NA
127,3,nubbinTot,NA
128,8,obsidianTot,NA
128,1,basaltTot,NA
128,8,figTot,NA
128,51,totAll,NA
128,2,totPatl,NA
128,38,totTzac,NA
128,3,totMicc,NA
128,5,totTlam,NA
128,1,totXola,NA
128,1,censerTot,NA
128,4,toTot,NA
128,12,ollaTot,NA
129,0,obsidianTot,Missing
129,6,figTot,NA
129,1,candTot,NA
129,62,totAll,NA
129,6,totPatl,NA
129,20,totTzac,NA
129,5,totTlam,NA
129,3,totXola,NA
129,7,toTot,NA
129,3,ollaTot,NA
129,2,granTot,NA
130,8,obsidianTot,NA
130,2,basaltTot,NA
130,5,figTot,NA
130,105,totAll,NA
130,13,totPatl,NA
130,24,totTzac,NA
130,6,totMicc,NA
130,8,totTlam,NA
130,3,totXola,NA
130,1,censerTot,NA
130,2,toTot,NA
130,11,ollaTot,NA
130,3,nubbinTot,NA
131,13,obsidianTot,NA
131,1,basaltTot,NA
131,26,totAll,NA
131,7,totPatl,NA
131,18,totTzac,NA
131,1,totXola,NA
131,2,ollaTot,NA
131,1,foreignTot,NA
132,15,obsidianTot,NA
132,2,basaltTot,NA
132,5,figTot,NA
132,1,candTot,NA
132,105,totAll,NA
132,14,totPatl,NA
132,29,totTzac,NA
132,3,totMicc,NA
132,8,totTlam,NA
132,9,totXola,NA
132,5,toTot,NA
132,2,smoTot,NA
132,9,ollaTot,NA
132,1,comalTot,NA
132,2,nubbinTot,NA
133,5,obsidianTot,NA
133,1,basaltTot,NA
133,9,figTot,NA
133,39,totAll,NA
133,15,totPatl,NA
133,14,totTzac,NA
133,4,totMicc,NA
133,4,totTlam,NA
133,0,totXola,Missing
133,4,censerTot,NA
133,6,ollaTot,NA
133,1,nubbinTot,NA
134,5,obsidianTot,NA
134,2,basaltTot,NA
134,3,figTot,NA
134,22,totAll,NA
134,5,totPatl,NA
134,12,totTzac,NA
134,1,totMicc,NA
134,1,totTlam,NA
134,0,totXola,Missing
134,6,toTot,NA
134,3,ollaTot,NA
135,17,obsidianTot,NA
135,1,figTot,NA
135,1,candTot,NA
135,13,totAll,NA
135,1,totPatl,NA
135,1,totTzac,NA
135,0,totTlam,Missing
135,8,totXola,NA
135,4,smoTot,NA
136,5,obsidianTot,NA
136,4,figTot,NA
136,1,candTot,NA
136,37,totAll,NA
136,2,totPatl,NA
136,16,totTzac,NA
136,4,totMicc,NA
136,6,totTlam,NA
136,2,totXola,NA
136,1,censerTot,NA
136,3,toTot,NA
136,4,ollaTot,NA
136,1,comalTot,NA
137,1,obsidianTot,NA
137,9,totAll,NA
137,5,totPatl,NA
137,0,totTzac,Missing
137,3,totTlam,NA
137,3,ollaTot,NA
138,0,obsidianTot,Missing
138,5,totAll,NA
138,0,totTzac,Missing
138,2,totTlam,NA
138,2,totXola,NA
138,0,totMete,Missing
138,0,ollaTot,Missing
138,1,foreignTot,NA
139,0,obsidianTot,Missing
139,0,basaltTot,Missing
139,0,figTot,Missing
139,0,candTot,Missing
139,0,totAll,Missing
139,2,totPatl,NA
139,1,totTzac,NA
139,0,totMicc,Missing
139,0,totTlam,Missing
139,0,totXola,Missing
139,0,totMete,Missing
139,0,censerTot,Missing
139,0,toTot,Missing
139,0,smoTot,Missing
139,0,ollaTot,Missing
139,0,comalTot,Missing
139,0,nubbinTot,Missing
139,0,granTot,Missing
140,14,obsidianTot,NA
140,7,figTot,NA
140,81,totAll,NA
140,10,totPatl,NA
140,14,totTzac,NA
140,8,totMicc,NA
140,9,totTlam,NA
140,14,totXola,NA
140,7,toTot,NA
140,8,smoTot,NA
140,17,ollaTot,NA
140,3,nubbinTot,NA
140,1,foreignTot,NA
141,25,obsidianTot,NA
141,15,figTot,NA
141,1,candTot,NA
141,324,totAll,NA
141,194,totPatl,NA
141,60,totTzac,NA
141,3,totMicc,NA
141,3,totTlam,NA
141,2,toTot,NA
141,8,ollaTot,NA
141,1,nubbinTot,NA
141,1,foreignTot,NA
142,10,figTot,NA
142,51,totAll,NA
142,29,totPatl,NA
142,6,totTzac,NA
142,2,ollaTot,NA
143,8,figTot,NA
143,140,totAll,NA
143,62,totPatl,NA
143,27,totTzac,NA
143,6,ollaTot,NA
144,7,obsidianTot,NA
144,8,figTot,NA
144,198,totAll,NA
144,105,totPatl,NA
144,35,totTzac,NA
144,5,totMicc,NA
144,4,toTot,NA
144,10,ollaTot,NA
144,1,nubbinTot,NA
145,12,obsidianTot,NA
145,2,basaltTot,NA
145,1,figTot,NA
145,202,totAll,NA
145,87,totPatl,NA
145,41,totTzac,NA
145,5,totTlam,NA
145,1,censerTot,NA
145,1,toTot,NA
145,12,ollaTot,NA
145,1,foreignTot,NA
146,29,obsidianTot,NA
146,3,basaltTot,NA
146,5,figTot,NA
146,204,totAll,NA
146,77,totPatl,NA
146,39,totTzac,NA
146,3,totMicc,NA
146,3,totTlam,NA
146,4,toTot,NA
146,11,ollaTot,NA
146,1,foreignTot,NA
147,10,obsidianTot,NA
147,4,basaltTot,NA
147,8,figTot,NA
147,168,totAll,NA
147,65,totPatl,NA
147,32,totTzac,NA
147,5,totMicc,NA
147,3,totTlam,NA
147,1,censerTot,NA
147,3,toTot,NA
147,11,ollaTot,NA
147,1,foreignTot,NA
148,16,obsidianTot,NA
148,0,basaltTot,Missing
148,5,figTot,NA
148,0,candTot,Missing
148,157,totAll,NA
148,55,totPatl,NA
148,22,totTzac,NA
148,2,totTlam,NA
148,1,toTot,NA
148,3,ollaTot,NA
149,25,obsidianTot,NA
149,3,basaltTot,NA
149,4,figTot,NA
149,112,totAll,NA
149,25,totPatl,NA
149,30,totTzac,NA
149,1,totTlam,NA
149,1,toTot,NA
149,6,ollaTot,NA
150,15,obsidianTot,NA
150,1,basaltTot,NA
150,5,figTot,NA
150,104,totAll,NA
150,15,totPatl,NA
150,34,totTzac,NA
150,1,totMicc,NA
150,4,totTlam,NA
150,1,censerTot,NA
150,4,toTot,NA
150,3,ollaTot,NA
151,32,obsidianTot,NA
151,4,basaltTot,NA
151,4,figTot,NA
151,165,totAll,NA
151,61,totPatl,NA
151,94,totTzac,NA
151,1,totTlam,NA
151,12,ollaTot,NA
152,66,obsidianTot,NA
152,2,basaltTot,NA
152,10,figTot,NA
152,282,totAll,NA
152,91,totPatl,NA
152,148,totTzac,NA
152,5,totMicc,NA
152,5,totTlam,NA
152,6,toTot,NA
152,42,ollaTot,NA
152,1,granTot,NA
153,124,obsidianTot,NA
153,2,figTot,NA
153,102,totAll,NA
153,12,totPatl,NA
153,16,totTzac,NA
153,3,totMicc,NA
153,1,censerTot,NA
153,2,toTot,NA
154,136,obsidianTot,NA
154,10,basaltTot,NA
154,7,figTot,NA
154,143,totAll,NA
154,61,totPatl,NA
154,70,totTzac,NA
154,1,totMicc,NA
154,2,totTlam,NA
154,1,totXola,NA
154,2,toTot,NA
154,1,smoTot,NA
154,21,ollaTot,NA
154,1,granTot,NA
155,63,obsidianTot,NA
155,4,basaltTot,NA
155,4,figTot,NA
155,86,totAll,NA
155,36,totPatl,NA
155,47,totTzac,NA
155,1,toTot,NA
155,15,ollaTot,NA
156,27,obsidianTot,NA
156,1,basaltTot,NA
156,65,totAll,NA
156,28,totPatl,NA
156,26,totTzac,NA
156,1,toTot,NA
156,6,ollaTot,NA
157,77,obsidianTot,NA
157,4,basaltTot,NA
157,2,figTot,NA
157,171,totAll,NA
157,56,totPatl,NA
157,46,totTzac,NA
157,4,totMicc,NA
157,3,totTlam,NA
157,1,totXola,NA
157,1,toTot,NA
157,16,ollaTot,NA
158,41,obsidianTot,NA
158,3,basaltTot,NA
158,2,figTot,NA
158,90,totAll,NA
158,34,totPatl,NA
158,29,totTzac,NA
158,2,toTot,NA
158,3,ollaTot,NA
158,1,foreignTot,NA
159,209,obsidianTot,NA
159,14,basaltTot,NA
159,5,figTot,NA
159,237,totAll,NA
159,74,totPatl,NA
159,99,totTzac,NA
159,16,totMicc,NA
159,16,totTlam,NA
159,6,totXola,NA
159,2,censerTot,NA
159,5,toTot,NA
159,1,smoTot,NA
159,27,ollaTot,NA
159,1,nubbinTot,NA
159,4,granTot,NA
160,264,obsidianTot,NA
160,16,basaltTot,NA
160,8,figTot,NA
160,224,totAll,NA
160,91,totPatl,NA
160,57,totTzac,NA
160,10,totMicc,NA
160,8,totTlam,NA
160,4,totXola,NA
160,16,toTot,NA
160,23,ollaTot,NA
160,1,nubbinTot,NA
160,1,granTot,NA
161,87,obsidianTot,NA
161,3,basaltTot,NA
161,2,figTot,NA
161,57,totAll,NA
161,12,totPatl,NA
161,20,totTzac,NA
161,4,totMicc,NA
161,4,totTlam,NA
161,5,toTot,NA
162,54,obsidianTot,NA
162,7,basaltTot,NA
162,1,figTot,NA
162,42,totAll,NA
162,10,totPatl,NA
162,14,totTzac,NA
162,2,totTlam,NA
162,1,totXola,NA
162,1,toTot,NA
162,1,ollaTot,NA
162,1,granTot,NA
163,74,obsidianTot,NA
163,1,basaltTot,NA
163,3,figTot,NA
163,69,totAll,NA
163,8,totPatl,NA
163,17,totTzac,NA
163,7,ollaTot,NA
164,7,obsidianTot,NA
164,34,totAll,NA
164,6,totPatl,NA
164,25,totTzac,NA
164,1,totMicc,NA
164,1,toTot,NA
164,4,ollaTot,NA
164,3,nubbinTot,NA
165,10,obsidianTot,NA
165,1,basaltTot,NA
165,1,figTot,NA
165,1,candTot,NA
165,31,totAll,NA
165,4,totTzac,NA
165,10,totXola,NA
165,2,totMete,NA
165,2,toTot,NA
165,4,smoTot,NA
165,5,ollaTot,NA
165,1,nubbinTot,NA
166,9,obsidianTot,NA
166,2,figTot,NA
166,4,candTot,NA
166,124,totAll,NA
166,24,totTzac,NA
166,13,totMicc,NA
166,10,totTlam,NA
166,17,totXola,NA
166,6,totMete,NA
166,1,censerTot,NA
166,4,toTot,NA
166,6,smoTot,NA
166,2,nubbinTot,NA
167,4,obsidianTot,NA
167,1,basaltTot,NA
167,5,figTot,NA
167,2,candTot,NA
167,89,totAll,NA
167,53,totTzac,NA
167,5,totTlam,NA
167,4,totXola,NA
167,1,totMete,NA
167,10,toTot,NA
167,1,smoTot,NA
167,5,ollaTot,NA
168,3,obsidianTot,NA
168,13,totAll,NA
168,5,totTzac,NA
168,2,totTlam,NA
168,4,totXola,NA
168,1,censerTot,NA
168,2,toTot,NA
168,4,smoTot,NA
168,3,ollaTot,NA
169,4,obsidianTot,NA
169,3,figTot,NA
169,39,totAll,NA
169,11,totTzac,NA
169,4,totMicc,NA
169,2,totTlam,NA
169,1,totXola,NA
169,11,toTot,NA
169,1,smoTot,NA
169,2,ollaTot,NA
170,18,obsidianTot,NA
170,21,figTot,NA
170,3,candTot,NA
170,177,totAll,NA
170,44,totPatl,NA
170,35,totTzac,NA
170,1,totMicc,NA
170,14,totTlam,NA
170,28,totXola,NA
170,13,totMete,NA
170,3,censerTot,NA
170,15,toTot,NA
170,8,smoTot,NA
170,3,ollaTot,NA
171,20,obsidianTot,NA
171,11,figTot,NA
171,8,candTot,NA
171,161,totAll,NA
171,63,totTzac,NA
171,8,totMicc,NA
171,19,totTlam,NA
171,16,totXola,NA
171,6,totMete,NA
171,1,censerTot,NA
171,5,toTot,NA
171,4,smoTot,NA
171,0,ollaTot,Missing
171,3,nubbinTot,NA
172,3,obsidianTot,NA
172,3,figTot,NA
172,92,totAll,NA
172,31,totTzac,NA
172,5,totMicc,NA
172,13,totTlam,NA
172,16,totXola,NA
172,1,censerTot,NA
172,4,toTot,NA
172,3,ollaTot,NA
172,2,foreignTot,NA
173,5,obsidianTot,NA
173,53,totAll,NA
173,36,totTzac,NA
173,4,totXola,NA
173,1,toTot,NA
173,2,smoTot,NA
173,5,ollaTot,NA
174,3,obsidianTot,NA
174,1,figTot,NA
174,2,candTot,NA
174,56,totAll,NA
174,31,totTzac,NA
174,8,totTlam,NA
174,7,totXola,NA
174,3,totMete,NA
174,2,censerTot,NA
174,2,toTot,NA
174,2,smoTot,NA
174,6,ollaTot,NA
174,1,nubbinTot,NA
175,6,obsidianTot,NA
175,2,figTot,NA
175,1,candTot,NA
175,30,totAll,NA
175,2,totTzac,NA
175,6,totMicc,NA
175,2,totTlam,NA
175,4,totXola,NA
175,4,totMete,NA
175,2,censerTot,NA
175,2,toTot,NA
175,3,smoTot,NA
176,11,obsidianTot,NA
176,5,figTot,NA
176,4,candTot,NA
176,82,totAll,NA
176,16,totTzac,NA
176,14,totMicc,NA
176,5,totTlam,NA
176,34,totXola,NA
176,6,totMete,NA
176,1,censerTot,NA
176,4,toTot,NA
176,13,smoTot,NA
176,3,ollaTot,NA
176,1,nubbinTot,NA
177,2,obsidianTot,NA
177,5,figTot,NA
177,6,candTot,NA
177,115,totAll,NA
177,26,totTzac,NA
177,13,totMicc,NA
177,9,totTlam,NA
177,38,totXola,NA
177,3,totMete,NA
177,3,toTot,NA
177,28,smoTot,NA
177,6,ollaTot,NA
177,1,nubbinTot,NA
178,11,obsidianTot,NA
178,8,figTot,NA
178,1,candTot,NA
178,194,totAll,NA
178,74,totPatl,NA
178,43,totTzac,NA
178,26,totMicc,NA
178,4,totTlam,NA
178,6,totXola,NA
178,12,toTot,NA
178,5,ollaTot,NA
178,3,nubbinTot,NA
179,16,obsidianTot,NA
179,8,figTot,NA
179,10,candTot,NA
179,210,totAll,NA
179,42,totTzac,NA
179,12,totMicc,NA
179,25,totTlam,NA
179,49,totXola,NA
179,20,totMete,NA
179,3,censerTot,NA
179,11,toTot,NA
179,10,ollaTot,NA
179,2,nubbinTot,NA
180,14,obsidianTot,NA
180,8,figTot,NA
180,1,candTot,NA
180,204,totAll,NA
180,55,totPatl,NA
180,25,totTzac,NA
180,7,totMicc,NA
180,32,totTlam,NA
180,19,totXola,NA
180,3,totMete,NA
180,1,censerTot,NA
180,11,toTot,NA
180,2,smoTot,NA
180,2,ollaTot,NA
181,22,obsidianTot,NA
181,2,figTot,NA
181,3,candTot,NA
181,142,totAll,NA
181,5,totPatl,NA
181,60,totTzac,NA
181,6,totMicc,NA
181,7,totTlam,NA
181,3,totXola,NA
181,7,toTot,NA
181,2,smoTot,NA
181,5,ollaTot,NA
181,1,comalTot,NA
182,30,obsidianTot,NA
182,2,basaltTot,NA
182,15,figTot,NA
182,1,candTot,NA
182,259,totAll,NA
182,29,totTzac,NA
182,17,totMicc,NA
182,13,totTlam,NA
182,20,totMete,NA
182,5,censerTot,NA
182,11,toTot,NA
182,3,ollaTot,NA
182,0,nubbinTot,Missing
182,1,foreignTot,NA
183,6,obsidianTot,NA
183,9,figTot,NA
183,120,totAll,NA
183,24,totTzac,NA
183,8,totMicc,NA
183,8,totTlam,NA
183,4,totMete,NA
183,4,toTot,NA
183,2,ollaTot,NA
183,1,nubbinTot,NA
184,14,obsidianTot,NA
184,8,figTot,NA
184,1,candTot,NA
184,103,totAll,NA
184,20,totPatl,NA
184,11,totTzac,NA
184,4,totMicc,NA
184,8,totTlam,NA
184,1,totMete,NA
184,3,censerTot,NA
184,7,toTot,NA
184,2,ollaTot,NA
184,2,nubbinTot,NA
185,10,obsidianTot,NA
185,0,basaltTot,Missing
185,8,figTot,NA
185,1,candTot,NA
185,0,totAll,Missing
185,19,totTzac,NA
185,11,totMicc,NA
185,6,totTlam,NA
185,8,totXola,NA
185,13,totMete,NA
185,2,censerTot,NA
185,0,toTot,Missing
185,1,smoTot,NA
185,11,ollaTot,NA
186,4,obsidianTot,NA
186,11,figTot,NA
186,66,totAll,NA
186,1,totPatl,NA
186,38,totTzac,NA
186,6,totMicc,NA
186,3,totTlam,NA
186,1,censerTot,NA
186,3,toTot,NA
186,1,ollaTot,NA
186,2,nubbinTot,NA
187,18,obsidianTot,NA
187,1,basaltTot,NA
187,2,figTot,NA
187,220,totAll,NA
187,103,totPatl,NA
187,66,totTzac,NA
187,17,totMicc,NA
187,5,totTlam,NA
187,7,toTot,NA
187,7,ollaTot,NA
187,1,nubbinTot,NA
187,5,granTot,NA
188,14,obsidianTot,NA
188,4,basaltTot,NA
188,10,figTot,NA
188,134,totAll,NA
188,50,totPatl,NA
188,43,totTzac,NA
188,12,totMicc,NA
188,10,totTlam,NA
188,4,censerTot,NA
188,18,toTot,NA
188,1,nubbinTot,NA
189,17,obsidianTot,NA
189,3,basaltTot,NA
189,91,totAll,NA
189,26,totPatl,NA
189,52,totTzac,NA
189,4,totMicc,NA
189,1,totXola,NA
189,4,toTot,NA
189,1,smoTot,NA
190,23,obsidianTot,NA
190,1,basaltTot,NA
190,1,slateTot,NA
190,6,figTot,NA
190,140,totAll,NA
190,9,totPatl,NA
190,19,totTzac,NA
190,23,totMicc,NA
190,13,totTlam,NA
190,28,totXola,NA
190,2,totMete,NA
190,1,censerTot,NA
190,24,toTot,NA
190,11,smoTot,NA
190,22,ollaTot,NA
190,6,nubbinTot,NA
191,7,obsidianTot,NA
191,4,figTot,NA
191,1,candTot,NA
191,117,totAll,NA
191,17,totTzac,NA
191,10,totMicc,NA
191,16,totTlam,NA
191,17,totXola,NA
191,6,totMete,NA
191,2,censerTot,NA
191,23,toTot,NA
191,4,smoTot,NA
191,9,ollaTot,NA
191,2,nubbinTot,NA
192,4,obsidianTot,NA
192,5,figTot,NA
192,70,totAll,NA
192,2,totTzac,NA
192,7,totMicc,NA
192,12,totTlam,NA
192,11,totXola,NA
192,2,censerTot,NA
192,19,toTot,NA
192,7,smoTot,NA
192,6,ollaTot,NA
192,1,nubbinTot,NA
192,1,foreignTot,NA
193,88,obsidianTot,NA
193,1,basaltTot,NA
193,1,slateTot,NA
193,6,figTot,NA
193,5,candTot,NA
193,206,totAll,NA
193,3,totPatl,NA
193,12,totTzac,NA
193,15,totMicc,NA
193,11,totTlam,NA
193,14,totXola,NA
193,3,censerTot,NA
193,4,toTot,NA
193,5,smoTot,NA
193,9,ollaTot,NA
193,2,nubbinTot,NA
193,1,foreignTot,NA
194,8,obsidianTot,NA
194,2,basaltTot,NA
194,2,figTot,NA
194,1,candTot,NA
194,115,totAll,NA
194,10,totTzac,NA
194,1,toTot,NA
195,15,obsidianTot,NA
195,4,figTot,NA
195,135,totAll,NA
195,20,totPatl,NA
195,21,totTzac,NA
195,28,totMicc,NA
195,24,totTlam,NA
195,18,totXola,NA
195,4,censerTot,NA
195,16,toTot,NA
195,4,smoTot,NA
195,37,ollaTot,NA
195,4,nubbinTot,NA
196,18,obsidianTot,NA
196,1,slateTot,NA
196,5,figTot,NA
196,83,totAll,NA
196,15,totTzac,NA
196,11,totMicc,NA
196,5,totTlam,NA
196,16,totXola,NA
196,4,totMete,NA
196,2,censerTot,NA
196,10,toTot,NA
196,6,smoTot,NA
196,16,ollaTot,NA
197,22,obsidianTot,NA
197,6,figTot,NA
197,1,candTot,NA
197,70,totAll,NA
197,5,totPatl,NA
197,7,totTzac,NA
197,7,totMicc,NA
197,9,totTlam,NA
197,16,totXola,NA
197,2,censerTot,NA
197,10,toTot,NA
197,5,smoTot,NA
197,11,ollaTot,NA
197,1,comalTot,NA
197,2,nubbinTot,NA
198,21,obsidianTot,NA
198,10,figTot,NA
198,3,candTot,NA
198,117,totAll,NA
198,3,totPatl,NA
198,12,totTzac,NA
198,5,totMicc,NA
198,8,totTlam,NA
198,16,totXola,NA
198,1,censerTot,NA
198,33,toTot,NA
198,9,smoTot,NA
198,12,ollaTot,NA
199,9,obsidianTot,NA
199,8,figTot,NA
199,144,totAll,NA
